año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto,id
2024,2,21.0,Puebla,140.0,San Pedro Cholula,2,3,3,1,2.0,2.0,5.0,5.0,1.0,2250000.0,1498
2024,2,21.0,Puebla,140.0,San Pedro Cholula,2,3,3,1,2.0,2.0,6.0,4.0,2.0,2546100.0,1499
2024,2,21.0,Puebla,140.0,San Pedro Cholula,2,4,4,1,2.0,3.0,6.0,5.0,1.0,1041151.0,1500
2024,2,21.0,Puebla,140.0,San Pedro Cholula,2,4,6,1,1.0,2.0,1.0,5.0,1.0,520000.0,1501
2024,2,21.0,Puebla,140.0,San Pedro Cholula,2,4,6,1,1.0,2.0,6.0,5.0,1.0,800000.0,1502
2024,2,21.0,Puebla,140.0,San Pedro Cholula,2,4,6,1,1.0,3.0,4.0,5.0,1.0,892041.0,1503
2024,2,21.0,Puebla,140.0,San Pedro Cholula,2,4,6,1,1.0,3.0,5.0,4.0,1.0,1301091.0,1504
2024,2,21.0,Puebla,140.0,San Pedro Cholula,4,2,1,1,2.0,1.0,0.0,0.0,1.0,0.0,1505
2024,2,21.0,Puebla,140.0,San Pedro Cholula,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,1506
2024,2,21.0,Puebla,140.0,San Pedro Cholula,4,2,1,1,2.0,3.0,0.0,0.0,1.0,0.0,1507
2024,2,21.0,Puebla,143.0,San Salvador el Verde,1,2,1,2,1.0,1.0,3.0,0.0,1.0,0.0,1508
2024,2,21.0,Puebla,143.0,San Salvador el Verde,1,2,1,2,1.0,2.0,1.0,0.0,2.0,0.0,1509
2024,2,21.0,Puebla,143.0,San Salvador el Verde,1,2,1,2,1.0,2.0,6.0,0.0,1.0,0.0,1510
2024,2,21.0,Puebla,143.0,San Salvador el Verde,1,2,1,2,2.0,2.0,0.0,0.0,2.0,67262.0,1511
2024,2,21.0,Puebla,143.0,San Salvador el Verde,2,1,2,1,1.0,2.0,5.0,4.0,1.0,1535200.0,1512
2024,2,21.0,Puebla,149.0,Santiago Miahuatlán,1,2,1,2,2.0,2.0,0.0,0.0,2.0,67573.0,1513
2024,2,21.0,Puebla,154.0,Tecamachalco,1,2,1,2,1.0,2.0,2.0,0.0,1.0,0.0,1514
2024,2,21.0,Puebla,154.0,Tecamachalco,1,2,1,2,1.0,2.0,4.0,0.0,1.0,0.0,1515
2024,2,21.0,Puebla,154.0,Tecamachalco,1,2,1,2,2.0,2.0,0.0,0.0,1.0,80929.0,1516
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,2,2.0,2.0,4.0,4.0,1.0,498943.28,1517
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,1.0,1.0,1.0,2.0,1.0,486102.81,1518
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,1.0,1.0,1.0,3.0,3.0,1167610.27,1519
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,1.0,1.0,4.0,3.0,1.0,707726.26,1520
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,1.0,2.0,1.0,2.0,1.0,490746.5,1521
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,1.0,2.0,1.0,3.0,2.0,772783.16,1522
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,1.0,2.0,2.0,2.0,3.0,1739320.66,1523
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,1.0,2.0,2.0,3.0,1.0,452520.72,1524
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,1.0,2.0,3.0,2.0,2.0,1157793.48,1525
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,1.0,2.0,4.0,3.0,6.0,4598837.47,1526
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,1.0,2.0,6.0,3.0,1.0,778709.94,1527
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,2.0,1.0,1.0,3.0,2.0,705518.88,1528
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,2.0,1.0,2.0,2.0,1.0,612522.43,1529
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,2.0,1.0,2.0,3.0,1.0,498431.5,1530
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,2.0,2.0,1.0,3.0,6.0,2010522.15,1531
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,2.0,2.0,2.0,2.0,2.0,1157304.46,1532
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,2.0,2.0,2.0,3.0,2.0,1111529.99,1533
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,2.0,2.0,3.0,2.0,1.0,614746.09,1534
2024,2,21.0,Puebla,156.0,Tehuacán,1,1,2,1,2.0,2.0,3.0,3.0,2.0,1178160.64,1535
2024,2,21.0,Puebla,156.0,Tehuacán,1,2,1,2,1.0,1.0,3.0,0.0,1.0,0.0,1536
2024,2,21.0,Puebla,156.0,Tehuacán,1,2,1,2,1.0,2.0,0.0,0.0,8.0,837774.0,1537
2024,2,21.0,Puebla,156.0,Tehuacán,1,2,1,2,1.0,2.0,1.0,0.0,2.0,0.0,1538
2024,2,21.0,Puebla,156.0,Tehuacán,1,2,1,2,1.0,2.0,2.0,0.0,4.0,0.0,1539
2024,2,21.0,Puebla,156.0,Tehuacán,1,2,1,2,1.0,2.0,3.0,0.0,2.0,0.0,1540
2024,2,21.0,Puebla,156.0,Tehuacán,1,2,1,2,1.0,2.0,4.0,0.0,1.0,0.0,1541
2024,2,21.0,Puebla,156.0,Tehuacán,1,2,1,2,2.0,1.0,0.0,0.0,1.0,17908.0,1542
2024,2,21.0,Puebla,156.0,Tehuacán,1,2,1,2,2.0,2.0,0.0,0.0,5.0,426917.0,1543
2024,2,21.0,Puebla,156.0,Tehuacán,1,2,1,2,2.0,2.0,1.0,0.0,4.0,0.0,1544
2024,2,21.0,Puebla,156.0,Tehuacán,1,2,1,2,2.0,2.0,2.0,0.0,1.0,0.0,1545
2024,2,21.0,Puebla,156.0,Tehuacán,1,3,3,2,2.0,2.0,1.0,3.0,1.0,403981.16,1546
2024,2,21.0,Puebla,156.0,Tehuacán,1,3,3,1,1.0,2.0,1.0,3.0,1.0,339986.22,1547
2024,2,21.0,Puebla,156.0,Tehuacán,1,3,3,1,1.0,2.0,2.0,4.0,1.0,619167.95,1548
2024,2,21.0,Puebla,156.0,Tehuacán,1,3,3,1,1.0,2.0,3.0,2.0,1.0,606828.92,1549
2024,2,21.0,Puebla,156.0,Tehuacán,1,3,3,1,2.0,1.0,2.0,2.0,1.0,548288.37,1550
2024,2,21.0,Puebla,156.0,Tehuacán,1,3,3,1,2.0,2.0,1.0,3.0,1.0,343387.9,1551
2024,2,21.0,Puebla,156.0,Tehuacán,1,3,3,1,2.0,2.0,4.0,4.0,1.0,795167.4,1552
2024,2,21.0,Puebla,156.0,Tehuacán,1,4,7,1,1.0,2.0,6.0,2.0,1.0,588015.4,1553
2024,2,21.0,Puebla,156.0,Tehuacán,1,4,7,1,2.0,2.0,6.0,2.0,1.0,578473.71,1554
2024,2,21.0,Puebla,156.0,Tehuacán,2,1,2,1,1.0,3.0,2.0,5.0,1.0,878071.0,1555
2024,2,21.0,Puebla,156.0,Tehuacán,2,1,2,1,2.0,2.0,2.0,3.0,1.0,1070650.0,1556
2024,2,21.0,Puebla,156.0,Tehuacán,2,1,2,1,2.0,2.0,2.0,4.0,1.0,1066416.0,1557
2024,2,21.0,Puebla,156.0,Tehuacán,2,1,2,1,2.0,2.0,3.0,5.0,1.0,1500000.0,1558
2024,2,21.0,Puebla,156.0,Tehuacán,2,1,2,1,2.0,3.0,4.0,4.0,1.0,657371.0,1559
2024,2,21.0,Puebla,156.0,Tehuacán,2,3,3,1,1.0,3.0,3.0,4.0,1.0,1100000.0,1560
2024,2,21.0,Puebla,156.0,Tehuacán,2,3,3,1,2.0,2.0,6.0,5.0,1.0,2209000.0,1561
2024,2,21.0,Puebla,156.0,Tehuacán,3,1,2,2,2.0,2.0,5.0,5.0,1.0,139428.77,1562
2024,2,21.0,Puebla,156.0,Tehuacán,3,1,2,2,2.0,3.0,5.0,4.0,1.0,1035628.4,1563
2024,2,21.0,Puebla,156.0,Tehuacán,3,1,2,1,2.0,2.0,2.0,3.0,1.0,729659.47,1564
2024,2,21.0,Puebla,156.0,Tehuacán,3,1,2,1,2.0,2.0,2.0,4.0,1.0,818099.08,1565
2024,2,21.0,Puebla,156.0,Tehuacán,3,1,2,1,2.0,2.0,3.0,3.0,1.0,957748.8,1566
2024,2,21.0,Puebla,156.0,Tehuacán,3,3,3,2,2.0,2.0,2.0,4.0,1.0,713205.76,1567
2024,2,21.0,Puebla,156.0,Tehuacán,3,3,3,1,1.0,2.0,2.0,3.0,1.0,700000.0,1568
2024,2,21.0,Puebla,156.0,Tehuacán,3,3,3,1,2.0,2.0,3.0,4.0,2.0,1775000.0,1569
2024,2,21.0,Puebla,156.0,Tehuacán,4,2,1,1,1.0,2.0,0.0,0.0,1.0,0.0,1570
2024,2,21.0,Puebla,156.0,Tehuacán,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,1571
2024,2,21.0,Puebla,161.0,Tepanco de López,1,2,1,2,1.0,2.0,0.0,0.0,1.0,125161.0,1572
2024,2,21.0,Puebla,161.0,Tepanco de López,1,2,1,2,1.0,2.0,1.0,0.0,1.0,0.0,1573
2024,2,21.0,Puebla,161.0,Tepanco de López,1,2,1,2,1.0,2.0,2.0,0.0,1.0,0.0,1574
2024,2,21.0,Puebla,161.0,Tepanco de López,1,2,1,2,2.0,2.0,3.0,0.0,1.0,0.0,1575
2024,2,21.0,Puebla,164.0,Tepeaca,1,2,1,2,2.0,2.0,0.0,0.0,1.0,12713.0,1576
2024,2,21.0,Puebla,164.0,Tepeaca,3,3,3,1,1.0,2.0,2.0,4.0,1.0,911251.87,1577
2024,2,21.0,Puebla,173.0,Teteles de Ávila Castillo,2,3,3,1,2.0,2.0,6.0,2.0,1.0,584999.0,1578
2024,2,21.0,Puebla,173.0,Teteles de Ávila Castillo,4,2,1,1,2.0,1.0,0.0,0.0,1.0,0.0,1579
2024,2,21.0,Puebla,174.0,Teziutlán,1,1,2,2,2.0,2.0,6.0,4.0,1.0,1423989.15,1580
2024,2,21.0,Puebla,174.0,Teziutlán,1,1,2,1,1.0,1.0,1.0,3.0,1.0,294069.81,1581
2024,2,21.0,Puebla,174.0,Teziutlán,1,1,2,1,1.0,1.0,2.0,2.0,2.0,1084558.85,1582
2024,2,21.0,Puebla,174.0,Teziutlán,1,1,2,1,1.0,1.0,3.0,2.0,1.0,677554.95,1583
2024,2,21.0,Puebla,174.0,Teziutlán,1,1,2,1,1.0,1.0,4.0,2.0,1.0,597796.18,1584
2024,2,21.0,Puebla,174.0,Teziutlán,1,1,2,1,1.0,1.0,6.0,3.0,1.0,795610.14,1585
2024,2,21.0,Puebla,174.0,Teziutlán,1,1,2,1,1.0,2.0,1.0,2.0,1.0,298023.92,1586
2024,2,21.0,Puebla,174.0,Teziutlán,1,1,2,1,2.0,1.0,1.0,2.0,1.0,506845.47,1587
2024,2,21.0,Puebla,174.0,Teziutlán,1,1,2,1,2.0,1.0,2.0,2.0,1.0,466029.8,1588
2024,2,21.0,Puebla,174.0,Teziutlán,1,1,2,1,2.0,2.0,1.0,2.0,3.0,802546.42,1589
2024,2,21.0,Puebla,174.0,Teziutlán,1,1,2,1,2.0,2.0,2.0,2.0,1.0,590788.78,1590
2024,2,21.0,Puebla,174.0,Teziutlán,1,1,2,1,2.0,2.0,2.0,3.0,1.0,480078.69,1591
2024,2,21.0,Puebla,174.0,Teziutlán,1,1,2,1,2.0,2.0,5.0,2.0,1.0,586543.55,1592
2024,2,21.0,Puebla,174.0,Teziutlán,1,2,1,2,1.0,1.0,1.0,0.0,1.0,0.0,1593
2024,2,21.0,Puebla,174.0,Teziutlán,1,2,1,2,1.0,2.0,0.0,0.0,1.0,30409.34,1594
2024,2,21.0,Puebla,174.0,Teziutlán,1,2,1,2,1.0,2.0,1.0,0.0,1.0,0.0,1595
2024,2,21.0,Puebla,174.0,Teziutlán,1,2,1,2,1.0,2.0,2.0,0.0,1.0,0.0,1596
2024,2,21.0,Puebla,174.0,Teziutlán,1,2,1,2,1.0,2.0,4.0,0.0,1.0,0.0,1597
2024,2,21.0,Puebla,174.0,Teziutlán,1,2,1,2,2.0,2.0,0.0,0.0,8.0,325208.88,1598
2024,2,21.0,Puebla,174.0,Teziutlán,1,2,1,2,2.0,2.0,1.0,0.0,2.0,0.0,1599
2024,2,21.0,Puebla,174.0,Teziutlán,1,3,3,1,1.0,2.0,1.0,2.0,1.0,438028.42,1600
2024,2,21.0,Puebla,174.0,Teziutlán,1,3,3,1,1.0,2.0,2.0,2.0,3.0,1688932.02,1601
2024,2,21.0,Puebla,174.0,Teziutlán,1,3,3,1,1.0,2.0,5.0,3.0,1.0,1088758.55,1602
2024,2,21.0,Puebla,174.0,Teziutlán,1,3,3,1,1.0,2.0,6.0,3.0,1.0,774880.23,1603
2024,2,21.0,Puebla,174.0,Teziutlán,1,3,3,1,2.0,2.0,1.0,2.0,1.0,211671.86,1604
2024,2,21.0,Puebla,174.0,Teziutlán,2,1,2,1,1.0,3.0,2.0,4.0,1.0,1056420.0,1605
2024,2,21.0,Puebla,174.0,Teziutlán,2,1,2,1,2.0,2.0,2.0,3.0,1.0,657000.0,1606
2024,2,21.0,Puebla,174.0,Teziutlán,3,3,3,1,2.0,2.0,3.0,4.0,1.0,1022294.71,1607
2024,2,21.0,Puebla,174.0,Teziutlán,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,1608
2024,2,21.0,Puebla,175.0,Tianguismanalco,1,1,2,1,1.0,2.0,3.0,2.0,1.0,554166.62,1609
2024,2,21.0,Puebla,175.0,Tianguismanalco,1,1,2,1,1.0,2.0,5.0,2.0,1.0,499294.07,1610
2024,2,21.0,Puebla,175.0,Tianguismanalco,1,1,2,1,2.0,2.0,1.0,2.0,2.0,937671.6,1611
2024,2,21.0,Puebla,175.0,Tianguismanalco,3,1,2,1,2.0,2.0,1.0,2.0,1.0,492076.12,1612
2024,2,21.0,Puebla,177.0,Tlacotepec de Benito Juárez,1,2,1,2,1.0,2.0,2.0,0.0,1.0,0.0,1613
2024,2,21.0,Puebla,180.0,Tlahuapan,1,2,1,2,1.0,1.0,2.0,0.0,2.0,0.0,1614
2024,2,21.0,Puebla,180.0,Tlahuapan,1,2,1,2,1.0,2.0,0.0,0.0,2.0,174205.0,1615
2024,2,21.0,Puebla,180.0,Tlahuapan,1,2,1,2,2.0,2.0,0.0,0.0,1.0,62154.0,1616
2024,2,21.0,Puebla,181.0,Tlaltenango,1,2,1,2,2.0,2.0,0.0,0.0,1.0,47655.0,1617
2024,2,21.0,Puebla,186.0,Tlatlauquitepec,1,2,1,2,1.0,2.0,0.0,0.0,1.0,63010.02,1618
2024,2,21.0,Puebla,186.0,Tlatlauquitepec,1,2,1,2,2.0,2.0,0.0,0.0,1.0,24788.49,1619
2024,2,21.0,Puebla,186.0,Tlatlauquitepec,4,2,1,1,2.0,1.0,0.0,0.0,1.0,0.0,1620
2024,2,21.0,Puebla,186.0,Tlatlauquitepec,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,1621
2024,2,21.0,Puebla,188.0,Tochimilco,1,2,1,2,1.0,2.0,0.0,0.0,1.0,83337.0,1622
2024,2,21.0,Puebla,196.0,Xayacatlán de Bravo,4,2,1,1,1.0,2.0,0.0,0.0,1.0,0.0,1623
2024,2,21.0,Puebla,197.0,Xicotepec,3,3,3,1,1.0,2.0,2.0,3.0,1.0,665739.87,1624
2024,2,21.0,Puebla,197.0,Xicotepec,3,3,3,1,2.0,2.0,3.0,3.0,1.0,909799.51,1625
2024,2,21.0,Puebla,199.0,Xiutetelco,1,2,1,2,1.0,2.0,0.0,0.0,4.0,232402.36,1626
2024,2,21.0,Puebla,199.0,Xiutetelco,1,2,1,2,2.0,1.0,2.0,0.0,1.0,0.0,1627
2024,2,21.0,Puebla,199.0,Xiutetelco,1,2,1,2,2.0,2.0,0.0,0.0,1.0,16652.17,1628
2024,2,21.0,Puebla,204.0,Yaonáhuac,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,1629
2024,2,21.0,Puebla,205.0,Yehualtepec,1,2,1,2,1.0,2.0,4.0,0.0,1.0,0.0,1630
2024,2,21.0,Puebla,207.0,Zacapoaxtla,3,1,5,1,2.0,3.0,2.0,3.0,1.0,694700.98,1631
2024,2,21.0,Puebla,207.0,Zacapoaxtla,4,2,1,1,2.0,3.0,0.0,0.0,1.0,0.0,1632
2024,2,21.0,Puebla,208.0,Zacatlán,3,1,5,1,2.0,2.0,2.0,3.0,1.0,681447.88,1633
2024,2,21.0,Puebla,208.0,Zacatlán,3,3,3,1,1.0,3.0,3.0,3.0,1.0,980000.0,1634
2024,2,21.0,Puebla,208.0,Zacatlán,3,3,3,1,2.0,2.0,2.0,4.0,1.0,754724.74,1635
2024,2,21.0,Puebla,211.0,Zaragoza,1,2,1,2,1.0,2.0,0.0,0.0,1.0,20328.93,1636
2024,2,21.0,Puebla,211.0,Zaragoza,1,2,1,2,1.0,2.0,2.0,0.0,1.0,0.0,1637
2024,2,21.0,Puebla,214.0,Zinacatepec,1,2,1,2,1.0,2.0,0.0,0.0,1.0,28294.0,1638
2024,3,21.0,Puebla,0.0,No distribuido,4,2,1,1,0.0,0.0,0.0,0.0,0.0,19786352.0,1639
2024,3,21.0,Puebla,1.0,Acajete,1,2,1,2,1.0,2.0,1.0,0.0,1.0,0.0,1640
2024,3,21.0,Puebla,1.0,Acajete,1,2,1,2,1.0,2.0,5.0,0.0,1.0,0.0,1641
2024,3,21.0,Puebla,3.0,Acatlán,4,2,1,1,1.0,2.0,0.0,0.0,3.0,0.0,1642
2024,3,21.0,Puebla,3.0,Acatlán,4,2,1,1,1.0,3.0,0.0,0.0,1.0,0.0,1643
2024,3,21.0,Puebla,3.0,Acatlán,4,2,1,1,2.0,1.0,0.0,0.0,3.0,0.0,1644
2024,3,21.0,Puebla,3.0,Acatlán,4,2,1,1,2.0,2.0,0.0,0.0,8.0,0.0,1645
2024,3,21.0,Puebla,3.0,Acatlán,4,2,1,1,2.0,3.0,0.0,0.0,2.0,0.0,1646
2024,3,21.0,Puebla,4.0,Acatzingo,4,2,1,1,1.0,2.0,0.0,0.0,5.0,0.0,1647
2024,3,21.0,Puebla,4.0,Acatzingo,4,2,1,1,2.0,1.0,0.0,0.0,1.0,0.0,1648
2024,3,21.0,Puebla,4.0,Acatzingo,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,1649
2024,3,21.0,Puebla,4.0,Acatzingo,4,2,1,1,2.0,3.0,0.0,0.0,1.0,0.0,1650
2024,3,21.0,Puebla,5.0,Acteopan,4,2,1,1,2.0,1.0,0.0,0.0,1.0,0.0,1651
2024,3,21.0,Puebla,9.0,Ahuehuetitla,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,1652
2024,3,21.0,Puebla,10.0,Ajalpan,4,2,1,1,1.0,2.0,0.0,0.0,2.0,0.0,1653
2024,3,21.0,Puebla,10.0,Ajalpan,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,1654
2024,3,21.0,Puebla,13.0,Altepexi,4,2,1,1,1.0,3.0,0.0,0.0,1.0,0.0,1655
2024,3,21.0,Puebla,13.0,Altepexi,4,2,1,1,2.0,2.0,0.0,0.0,4.0,0.0,1656
2024,3,21.0,Puebla,15.0,Amozoc,1,1,2,2,1.0,1.0,5.0,4.0,1.0,1182243.02,1657
2024,3,21.0,Puebla,15.0,Amozoc,1,1,2,2,1.0,2.0,4.0,4.0,1.0,527528.67,1658
2024,3,21.0,Puebla,15.0,Amozoc,1,1,2,1,1.0,1.0,3.0,2.0,1.0,558871.38,1659
2024,3,21.0,Puebla,15.0,Amozoc,1,1,2,1,1.0,2.0,1.0,2.0,1.0,288658.74,1660
2024,3,21.0,Puebla,15.0,Amozoc,1,1,2,1,1.0,2.0,3.0,2.0,1.0,618884.5,1661
2024,3,21.0,Puebla,15.0,Amozoc,1,1,2,1,1.0,2.0,3.0,3.0,1.0,615214.98,1662
2024,3,21.0,Puebla,15.0,Amozoc,1,1,2,1,2.0,1.0,1.0,2.0,1.0,287792.06,1663
2024,3,21.0,Puebla,15.0,Amozoc,1,1,2,1,2.0,2.0,2.0,2.0,1.0,557242.91,1664
2024,3,21.0,Puebla,15.0,Amozoc,1,1,2,1,2.0,2.0,2.0,3.0,1.0,451360.3,1665
2024,3,21.0,Puebla,15.0,Amozoc,1,2,1,2,1.0,1.0,4.0,0.0,1.0,0.0,1666
2024,3,21.0,Puebla,15.0,Amozoc,1,2,1,2,1.0,2.0,1.0,0.0,1.0,0.0,1667
2024,3,21.0,Puebla,15.0,Amozoc,1,2,1,2,1.0,2.0,2.0,0.0,5.0,0.0,1668
2024,3,21.0,Puebla,15.0,Amozoc,1,2,1,2,1.0,2.0,3.0,0.0,1.0,0.0,1669
2024,3,21.0,Puebla,15.0,Amozoc,1,2,1,2,1.0,2.0,4.0,0.0,4.0,0.0,1670
2024,3,21.0,Puebla,15.0,Amozoc,1,2,1,2,2.0,2.0,2.0,0.0,1.0,0.0,1671
2024,3,21.0,Puebla,15.0,Amozoc,1,2,1,2,2.0,2.0,3.0,0.0,1.0,0.0,1672
2024,3,21.0,Puebla,15.0,Amozoc,1,3,3,1,1.0,1.0,2.0,2.0,2.0,1040037.28,1673
2024,3,21.0,Puebla,15.0,Amozoc,1,3,3,1,1.0,2.0,1.0,2.0,1.0,438270.77,1674
2024,3,21.0,Puebla,15.0,Amozoc,1,3,3,1,1.0,2.0,2.0,2.0,1.0,524136.47,1675
2024,3,21.0,Puebla,15.0,Amozoc,1,3,3,1,1.0,2.0,4.0,3.0,1.0,737355.76,1676
2024,3,21.0,Puebla,15.0,Amozoc,1,3,3,1,2.0,2.0,3.0,2.0,1.0,573306.93,1677
2024,3,21.0,Puebla,15.0,Amozoc,1,4,7,1,1.0,2.0,4.0,1.0,1.0,339804.96,1678
2024,3,21.0,Puebla,15.0,Amozoc,2,1,5,1,2.0,2.0,3.0,5.0,1.0,1600000.0,1679
2024,3,21.0,Puebla,15.0,Amozoc,2,3,3,1,2.0,2.0,6.0,6.0,1.0,4993200.0,1680
2024,3,21.0,Puebla,15.0,Amozoc,3,3,3,1,2.0,2.0,2.0,3.0,1.0,770888.99,1681
2024,3,21.0,Puebla,15.0,Amozoc,4,2,1,1,1.0,2.0,0.0,0.0,1.0,0.0,1682
2024,3,21.0,Puebla,15.0,Amozoc,4,2,1,1,2.0,2.0,0.0,0.0,5.0,0.0,1683
2024,3,21.0,Puebla,16.0,Aquixtla,4,2,1,1,1.0,2.0,0.0,0.0,1.0,0.0,1684
2024,3,21.0,Puebla,17.0,Atempan,1,2,1,2,1.0,1.0,3.0,0.0,1.0,0.0,1685
2024,3,21.0,Puebla,17.0,Atempan,1,2,1,2,2.0,2.0,2.0,0.0,1.0,0.0,1686
2024,3,21.0,Puebla,17.0,Atempan,4,2,1,1,1.0,2.0,0.0,0.0,1.0,0.0,1687
2024,3,21.0,Puebla,17.0,Atempan,4,2,1,1,2.0,2.0,0.0,0.0,1.0,0.0,1688
2024,3,21.0,Puebla,18.0,Atexcal,1,2,1,2,1.0,2.0,0.0,0.0,1.0,92302.0,1689
2024,3,21.0,Puebla,19.0,Atlixco,1,1,2,2,1.0,2.0,6.0,4.0,2.0,2751876.61,1690
2024,3,21.0,Puebla,19.0,Atlixco,1,1,2,1,1.0,1.0,1.0,2.0,1.0,445326.54,1691
2024,3,21.0,Puebla,19.0,Atlixco,1,1,2,1,1.0,1.0,2.0,2.0,1.0,532173.33,1692
2024,3,21.0,Puebla,19.0,Atlixco,1,1,2,1,1.0,2.0,2.0,2.0,1.0,512921.39,1693
2024,3,21.0,Puebla,19.0,Atlixco,1,1,2,1,1.0,2.0,3.0,2.0,2.0,1092877.49,1694
2024,3,21.0,Puebla,19.0,Atlixco,1,1,2,1,2.0,1.0,1.0,2.0,1.0,145310.51,1695
2024,3,21.0,Puebla,19.0,Atlixco,1,1,2,1,2.0,1.0,2.0,2.0,2.0,1060963.65,1696
2024,3,21.0,Puebla,19.0,Atlixco,1,1,2,1,2.0,2.0,1.0,2.0,3.0,1524407.58,1697
2024,3,21.0,Puebla,19.0,Atlixco,1,1,2,1,2.0,2.0,2.0,2.0,2.0,1132251.78,1698
2024,3,21.0,Puebla,19.0,Atlixco,1,2,1,2,1.0,2.0,2.0,0.0,2.0,0.0,1699
2024,3,21.0,Puebla,19.0,Atlixco,1,2,1,2,1.0,2.0,4.0,0.0,1.0,0.0,1700
2024,3,21.0,Puebla,19.0,Atlixco,1,2,1,2,1.0,2.0,5.0,0.0,1.0,0.0,1701
2024,3,21.0,Puebla,19.0,Atlixco,1,2,1,2,1.0,2.0,6.0,0.0,1.0,0.0,1702
2024,3,21.0,Puebla,19.0,Atlixco,1,2,1,2,1.0,3.0,2.0,0.0,1.0,0.0,1703
2024,3,21.0,Puebla,19.0,Atlixco,1,2,1,2,2.0,2.0,0.0,0.0,1.0,51067.0,1704
2024,3,21.0,Puebla,19.0,Atlixco,1,3,3,2,1.0,2.0,4.0,3.0,1.0,847131.44,1705
2024,3,21.0,Puebla,19.0,Atlixco,1,3,3,1,2.0,2.0,1.0,2.0,1.0,539999.83,1706
2024,3,21.0,Puebla,19.0,Atlixco,2,1,2,1,1.0,2.0,1.0,5.0,1.0,2886300.0,1707
2024,3,21.0,Puebla,19.0,Atlixco,3,1,2,1,1.0,2.0,2.0,2.0,1.0,609000.0,1708
2024,3,21.0,Puebla,19.0,Atlixco,4,2,1,1,1.0,2.0,0.0,0.0,1.0,0.0,1709
2024,3,21.0,Puebla,20.0,Atoyatempan,4,2,1,1,2.0,2.0,0.0,0.0,2.0,0.0,1710
2024,3,21.0,Puebla,25.0,Ayotoxco de Guerrero,1,2,1,2,1.0,2.0,0.0,0.0,1.0,119011.12,1711
2024,3,21.0,Puebla,25.0,Ayotoxco de Guerrero,1,2,1,2,1.0,2.0,3.0,0.0,1.0,0.0,1712
2024,3,21.0,Puebla,34.0,Coronango,1,1,2,2,1.0,0.0,1.0,3.0,1.0,0.0,1713
2024,3,21.0,Puebla,34.0,Coronango,1,1,2,2,1.0,1.0,6.0,4.0,1.0,1672772.72,1714
2024,3,21.0,Puebla,34.0,Coronango,1,1,2,2,1.0,2.0,4.0,4.0,1.0,474439.49,1715
2024,3,21.0,Puebla,34.0,Coronango,1,1,2,2,1.0,2.0,6.0,4.0,1.0,1960938.34,1716
2024,3,21.0,Puebla,34.0,Coronango,1,1,2,2,2.0,0.0,5.0,4.0,1.0,0.0,1717
2024,3,21.0,Puebla,34.0,Coronango,1,1,2,2,2.0,2.0,6.0,4.0,2.0,2171515.71,1718
2024,3,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,1.0,3.0,3.0,1.0,585533.06,1719
2024,3,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,1.0,4.0,3.0,1.0,804663.08,1720
2024,3,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,1.0,4.0,4.0,1.0,686789.8,1721
2024,3,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,1.0,6.0,4.0,1.0,1731976.69,1722
2024,3,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,2.0,2.0,3.0,1.0,518170.39,1723
2024,3,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,2.0,3.0,3.0,2.0,1278046.49,1724
2024,3,21.0,Puebla,34.0,Coronango,1,1,2,1,1.0,2.0,3.0,4.0,1.0,628460.49,1725
